Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2022-01-18,-0.017153646437164098,-0.017153646437164105,0.0,0.0,1.8667958273926941,1.8492807420016084
2022-01-19,0.0007840233898599334,0.0007840233898599447,0.0,0.0,1.868259438985463,1.8507306213577552
2022-01-20,-0.001465293190105054,-0.0014652931901050215,0.0,0.0,1.8655218911521683,1.8480187583815608
2022-01-21,-0.0058541779633138665,-0.005854177963313889,0.0,0.0,1.8546007940069056,1.8372001276904528
2022-01-24,-0.005059421421755249,-0.005059421421755195,0.0,0.0,1.8452175870209029,1.8279049580083644
2022-01-25,-0.005676132283728452,-0.00567613228372843,0.0,0.0,1.83474388790471,1.817529527664626
2022-01-26,-0.009610556061182317,-0.00961055606118233,0.0,0.0,1.81711097891209,1.8000620582461508
2022-01-27,0.002698205217227201,0.0026982052172273008,0.0,0.0,1.8220139172356717,1.8049189950830435
2022-01-28,0.010453482065386016,0.0104534820653861,0.0,0.0,1.8410603070423788,1.8237866834276188
2022-01-31,0.011971834918243513,0.011971834918243607,0.0,0.0,1.863101177112821,1.8456207565277054
2022-02-01,0.003578831222579775,0.003277757573213025,0.30000000000000004,0.00030000000000000003,1.8697689017762973,1.8516702539396932
2022-02-02,0.008353826652038586,0.008353826652038654,0.0,0.0,1.885388627061109,1.8671387862578417
2022-02-03,-0.01576338353535768,-0.015763383535357667,0.0,0.0,1.8556685230195433,1.8377063614563172
2022-02-04,-0.0019827602631014964,-0.001982760263101513,0.0,0.0,1.8519891772106118,1.8340626303075727
2022-02-07,0.0015442459641044127,0.001544245964104407,0.0,0.0,1.8548491040230843,1.8368948741223399
2022-02-08,0.0006375006332437697,0.0006375006332437483,0.0,0.0,1.8560315715014706,1.838065895767795
2022-02-09,0.013155991074793661,0.013155991074793594,0.0,0.0,1.880449506290679,1.8622474742873987
2022-02-10,-0.018174671257309986,-0.018174671257309982,0.0,0.0,1.8462729546978751,1.8284017386424694
2022-02-11,0.00474204998656038,0.00474204998656047,0.0,0.0,1.8550280733378872,1.837072111082626
2022-02-14,-0.005800751032758228,-0.0058007510327582334,0.0,0.0,1.8442675173256768,1.8264157131370122
2022-02-15,-0.000303319800951545,-0.0003033198009515514,0.0,0.0,1.8437081144694203,1.8258617250864486
2022-02-16,0.0069134302023955985,0.006913430202395654,0.0,0.0,1.856454461832395,1.8384846926820595
2022-02-17,-0.001897132816571678,-0.0018971328165716672,0.0,0.0,1.852932521150382,1.8349968430388077
2022-02-18,0.0012348037682711644,0.001234803768271231,0.0,0.0,1.8552205292098507,1.837262704055358
2022-02-22,-0.002165561517161846,-0.0021655615171618514,0.0,0.0,1.8512029350259451,1.833283998646539
2022-02-23,-0.011008745243318943,-0.011008745243318963,0.0,0.0,1.8308235135205602,1.8131018421467862
2022-02-24,0.001991302950495105,0.0019913029504952107,0.0,0.0,1.8344692377848697,1.8167122771946014
2022-02-25,0.008361184506055868,0.00836118450605583,0.0,0.0,1.8498075735526727,1.8319021437386422
2022-02-28,0.012040024143237332,0.012040024143237238,0.0,0.0,1.87207930139859,1.8539582897773035
2022-03-01,0.011000659954276898,0.011000659954276903,0.0,0.0,1.892673409200716,1.8743530544925564
2022-03-02,-0.0013589578475253043,-0.0013589578475252662,0.0,0.0,1.8901013458184803,1.8718058877001207
2022-03-03,0.0034272474317637194,0.0034272474317638135,0.0,0.0,1.89657919080171,1.8782210296215014
2022-03-04,0.013297803928653366,0.013297803928653318,0.0,0.0,1.9217995290161551,1.9031972446080814
2022-03-07,-0.013449213458719678,-0.013449213458719633,0.0,0.0,1.89595283692555,1.8776007386113003
2022-03-08,0.00526406311188602,0.005264063111886097,0.0,0.0,1.9059332523162857,1.8874845473982742
2022-03-09,-0.013277150517264233,-0.013277150517264191,0.0,0.0,1.8806278896494235,1.862424130963457
2022-03-10,-0.013688408565104926,-0.013688408565104893,0.0,0.0,1.8548850867369713,1.8369305085373189
2022-03-11,-0.004498093615344727,-0.0044980936153447,0.0,0.0,1.8465416399711216,1.8286678231450353
2022-03-14,-0.025709790839568133,-0.025709790839568147,0.0,0.0,1.799067440630911,1.781653155896928
2022-03-15,-0.0027353730190386332,-0.0027353730190385894,0.0,0.0,1.7941463200943784,1.7767796699250025
2022-03-16,0.024461468364254335,0.024461468364254335,0.0,0.0,1.8380337735442103,1.820242309611123
2022-03-17,0.01499645011231528,0.014996450112315207,0.0,0.0,1.8655977553339165,1.8475394825995317
2022-03-18,0.010376786116060898,0.010376786116060854,0.0,0.0,1.8849566642196198,1.8667110046514448
2022-03-21,-0.0014538623241584885,-0.0014538623241584503,0.0,0.0,1.8822161967428395,1.86399706385169
2022-03-22,-0.0010406108318722134,-0.0010406108318722351,0.0,0.0,1.8802575421805836,1.8620573683164678
2022-03-23,0.011333080794143064,0.011333080794142969,0.0,0.0,1.9015666528199129,1.8831602149149276
2022-03-24,0.003400553963529467,0.0034005539635295623,0.0,0.0,1.9080330328380752,1.8895640028477176
2022-03-25,-0.005201876586232895,-0.005201876586232945,0.0,0.0,1.8981076804787957,1.8797347241031155
2022-03-28,-0.009487867824007096,-0.009487867824007123,0.0,0.0,1.8800986856906803,1.8619000494966287
2022-03-29,0.01311099958517289,0.013110999585172811,0.0,0.0,1.9047486587788547,1.8863114202732123
2022-03-30,0.007467502223435047,0.007467502223434952,0.0,0.0,1.9189723736233706,1.9003974549981932
2022-03-31,-0.012921299387097391,-0.012921299387097407,0.0,0.0,1.894176757068214,1.8758418505276837
2022-04-01,0.003489772583023504,0.003188725651248614,0.30000000000000004,0.00030000000000000003,1.9007870031824308,1.881823395554147
2022-04-04,0.004969157498750731,0.004969157498750709,0.0,0.0,1.9102323131728227,1.8911744723914894
2022-04-05,-0.020237972821651726,-0.02023797282165174,0.0,0.0,1.8715730835357902,1.8529009348182288
2022-04-06,-0.011059957344666744,-0.011059957344666693,0.0,0.0,1.850873565064458,1.8324079295152462
2022-04-07,-0.0018736595817907544,-0.0018736595817907542,0.0,0.0,1.847405658074592,1.8289746208403606
2022-04-08,-0.004619726021363369,-0.004619726021363402,0.0,0.0,1.8388711500839707,1.820525259192051
